"date_value","dispoType","Homicide: Shooting","Homicide: Other","Attempted Murder","Non-Fatal Shooting","Rape","Robbery with a Deadly Weapon","Robbery","Aggravated Assault","Strangulation","Simple Assault","Other Assaults","Sexual Assault and Other Sex Offenses","Arson","Carjacking","Other Violent Crimes","Burglary/Residential","Burglary/Commercial","Theft","Retail Theft","Theft from Auto","Auto Theft","Fraud","Trespass","Criminal Mischief","Other Property Crimes","Drug Sales with a Firearm","Drug Sales","Drug Possession","Drug Possession in Jails","Firearm Possession by a Prohibited Person","Firearm Possession without a License","Altered Firearm Serial Number","Other Firearm Offenses","Violation of Protection Order","DUI","Prostitution/Sex Work","Patronizing Prostitutes/Sex Workers","Promoting Prostitution","Victim/Witness Intimidation & Retaliation","Threats of Violence","Ethnic Intimidation","Disorderly Conduct","Uncategorized Offenses"
2016-11-28,"Guilty",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
2016-11-28,"Guilty Plea/Nolo",0,0,0,1,0,2,2,3,0,1,0,0,0,0,1,0,0,2,4,0,0,1,0,0,1,1,3,7,0,1,1,0,0,0,8,0,0,0,0,0,0,0,0
2016-11-28,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
2016-11-28,"Total",0,0,0,2,0,2,5,11,0,1,2,0,0,0,5,1,0,5,10,0,5,2,1,1,1,1,8,22,0,2,2,0,0,0,29,2,2,0,0,1,0,0,6
2016-11-29,"Dismissed/Withdrawn/Etc",0,0,0,0,2,1,0,11,0,3,0,0,0,0,1,1,0,0,2,0,0,1,1,1,0,0,3,4,0,2,0,0,0,8,8,0,0,0,0,0,0,0,3
2016-11-29,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
2016-11-29,"Exonerated/Won on Appeal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-11-29,"Guilty",0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,3
2016-11-29,"Guilty Plea/Nolo",0,1,0,0,1,4,0,2,0,2,0,0,0,0,3,1,0,0,0,0,0,1,1,0,0,0,3,4,0,1,0,0,0,3,4,0,0,0,0,0,0,0,3
2016-11-29,"Not Guilty/Acquittal",0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2016-11-29,"Total",0,2,0,0,3,6,0,15,0,7,0,0,0,1,4,2,0,0,7,0,0,2,2,1,0,0,13,17,0,3,1,0,0,12,13,6,0,0,0,0,0,0,12
2016-11-30,"Dismissed/Withdrawn/Etc",0,0,0,0,0,1,1,9,0,2,0,0,0,0,1,4,0,0,2,0,3,0,1,1,0,0,20,3,0,2,0,0,0,0,8,0,0,0,0,1,0,0,4
2016-11-30,"Diversion",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1
2016-11-30,"Exonerated/Won on Appeal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-30,"Guilty",0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,7,1,0,0,0,0,0,0,1
2016-11-30,"Guilty Plea/Nolo",0,0,1,0,1,5,1,7,0,2,0,0,0,1,2,2,0,2,2,1,3,1,1,1,0,0,9,5,0,0,0,0,0,0,7,1,0,0,0,0,0,0,3
2016-11-30,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0
2016-11-30,"Total",0,0,1,0,3,6,2,19,0,5,0,0,0,1,3,7,0,3,8,1,7,1,2,2,0,0,34,22,0,2,0,0,1,0,26,4,2,0,0,1,0,0,9
2016-12-01,"Dismissed/Withdrawn/Etc",0,0,0,0,0,4,3,11,0,1,0,0,1,0,4,3,1,7,7,0,2,0,0,1,0,0,7,5,0,1,0,0,0,3,4,0,0,0,0,1,0,0,4
2016-12-01,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
2016-12-01,"Exonerated/Won on Appeal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-01,"Guilty",1,2,1,0,0,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,2,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
2016-12-01,"Guilty Plea/Nolo",1,0,0,0,0,0,3,3,0,2,0,0,0,0,0,6,1,1,3,0,2,2,2,0,0,3,9,2,1,1,1,0,0,3,0,0,0,0,0,0,0,0,1
2016-12-01,"Not Guilty/Acquittal",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,6,0,0,0,1,1,0,0,0
2016-12-01,"Total",2,2,1,0,0,5,6,17,0,4,0,0,1,0,6,9,2,8,10,0,5,2,2,1,0,5,21,13,1,2,1,0,0,6,15,1,0,0,1,2,0,0,5
2016-12-02,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,3,9,0,7,0,0,0,0,1,4,0,2,4,0,2,0,3,1,0,0,9,6,0,0,2,0,0,0,12,0,0,0,1,1,0,0,5
2016-12-02,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,22,0,0,0,0,0,0,0,1
2016-12-02,"Exonerated/Won on Appeal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-02,"Guilty",0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,1,2,0,1,0,0,0,0,0,4,12,0,0,0,0,0,0,2,4,0,0,0,0,0,0,3
2016-12-02,"Guilty Plea/Nolo",0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,3,0,1,1,0,0,0,6,1,0,0,0,1,0,0,2
2016-12-02,"Not Guilty/Acquittal",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
2016-12-02,"Total",0,0,0,0,0,0,4,17,0,7,0,1,0,0,3,6,0,3,6,0,5,0,3,1,0,0,22,27,0,1,3,0,0,0,44,5,0,0,1,2,0,0,13
2016-12-03,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-03,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
2016-12-03,"Exonerated/Won on Appeal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-03,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-03,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-03,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-03,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
2016-12-04,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-04,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
2016-12-04,"Exonerated/Won on Appeal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-04,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-04,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-04,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-04,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
2016-12-05,"Dismissed/Withdrawn/Etc",0,0,0,0,1,1,2,10,0,7,0,1,1,0,4,1,0,6,3,1,4,3,0,1,0,0,4,5,0,2,1,0,0,1,5,0,0,0,0,3,0,0,2
2016-12-05,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2016-12-05,"Exonerated/Won on Appeal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-05,"Guilty",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,5,11,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
2016-12-05,"Guilty Plea/Nolo",1,0,1,1,1,3,1,5,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,1,12,4,0,2,2,0,0,0,5,0,0,0,1,0,0,0,3
2016-12-05,"Not Guilty/Acquittal",0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,3
2016-12-05,"Total",1,0,1,1,2,4,3,17,0,10,0,1,1,0,4,1,0,12,7,2,7,3,0,1,0,1,26,24,0,4,3,0,0,1,20,0,1,0,1,5,0,0,9
2016-12-06,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,2,11,0,0,1,0,0,0,3,2,0,2,3,0,2,0,0,0,0,1,8,4,0,0,0,0,0,5,2,0,0,0,0,1,0,0,4
2016-12-06,"Diversion",0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,2,1,0,0,3,0,0,0
2016-12-06,"Exonerated/Won on Appeal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-06,"Guilty",0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,1,3,8,0,0,0,0,0,0,4,3,0,0,0,0,0,0,2
2016-12-06,"Guilty Plea/Nolo",0,0,0,0,2,5,2,6,0,0,1,1,0,0,0,1,1,1,2,0,1,0,0,0,1,2,15,5,0,1,1,0,0,0,5,0,0,0,0,0,0,0,3
2016-12-06,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-06,"Total",0,0,0,1,2,5,4,22,0,2,2,1,0,0,4,4,1,5,10,0,4,0,1,0,1,4,29,27,0,1,1,0,0,5,11,5,1,0,0,4,0,0,9
2016-12-07,"Dismissed/Withdrawn/Etc",0,1,1,0,0,1,1,3,0,3,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,5,9,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0
2016-12-07,"Diversion",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,2,0,0,0,2,1,0,0,0,1,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2016-12-07,"Exonerated/Won on Appeal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-12-07,"Guilty",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,2,9,0,0,0,0,0,0,6,4,0,0,0,2,0,0,2
2016-12-07,"Guilty Plea/Nolo",0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,4,0,0,2,0,1,1,0,0,0,2,13,5,0,2,1,0,0,0,5,1,0,0,0,0,0,0,3
2016-12-07,"Not Guilty/Acquittal",0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,2,1,0,0,0,2,0,0,2
2016-12-07,"Total",0,1,1,0,0,6,1,12,0,4,0,1,0,0,2,7,0,3,5,0,1,3,2,0,0,2,23,40,0,3,1,0,0,0,19,6,1,0,0,4,0,0,8
2016-12-08,"Dismissed/Withdrawn/Etc",0,0,0,0,0,2,3,11,0,5,0,0,1,0,3,0,0,2,6,1,1,0,0,0,0,1,8,2,0,0,2,0,0,9,1,0,0,0,0,2,0,0,6
2016-12-08,"Diversion",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,6,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
2016-12-08,"Exonerated/Won on Appeal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2016-12-08,"Guilty",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-08,"Guilty Plea/Nolo",0,0,0,0,0,1,1,8,0,0,0,0,0,0,0,2,5,1,0,0,1,0,0,0,0,0,19,3,0,0,5,1,0,6,3,0,0,0,0,1,0,0,4
2016-12-08,"Not Guilty/Acquittal",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
2016-12-08,"Total",0,0,0,2,0,3,4,21,0,6,0,0,1,0,4,2,5,8,13,3,2,0,0,0,0,1,29,18,0,0,8,2,0,15,6,0,0,0,0,5,0,0,12
2016-12-09,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,1,9,0,0,0,0,0,0,4,4,0,3,2,1,3,2,0,1,1,0,10,9,0,1,1,0,0,0,8,0,0,0,0,0,0,0,5
2016-12-09,"Diversion",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
2016-12-09,"Exonerated/Won on Appeal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-09,"Guilty",0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,2,5,0,0,0,1,0,0,0,9,4,0,0,0,0,0,0,2,7,0,0,0,0,0,0,2
2016-12-09,"Guilty Plea/Nolo",0,0,0,0,0,0,1,5,0,3,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,8,3,0,1,0,0,0,0,3,0,0,0,0,1,0,0,2
2016-12-09,"Not Guilty/Acquittal",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2016-12-09,"Total",0,0,0,0,0,1,2,17,0,5,1,0,0,0,5,4,0,7,7,1,3,3,1,1,1,0,29,18,0,2,1,0,0,0,19,7,0,0,0,1,0,0,9
2016-12-10,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-10,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
2016-12-10,"Exonerated/Won on Appeal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-10,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-10,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-10,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-10,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
2016-12-11,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-11,"Diversion",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
2016-12-11,"Exonerated/Won on Appeal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-11,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-11,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-11,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-11,"Total",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
2016-12-12,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,1,12,0,4,0,0,0,0,2,1,1,10,3,1,4,0,0,0,1,0,4,4,0,0,0,0,0,1,6,0,0,0,0,2,0,0,3
2016-12-12,"Diversion",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016-12-12,"Exonerated/Won on Appeal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-12,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,1,0,0,0,2,10,0,0,0,0,0,0,1,5,0,0,0,1,0,0,0
2016-12-12,"Guilty Plea/Nolo",0,0,1,0,0,5,0,5,0,1,1,0,0,1,1,1,1,1,3,0,2,0,0,0,0,2,13,7,0,2,4,3,0,0,11,0,0,0,0,1,0,2,1
2016-12-12,"Not Guilty/Acquittal",0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,2,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0
2016-12-12,"Total",0,0,1,0,0,5,1,19,0,7,1,0,0,1,3,2,2,13,11,1,7,1,1,1,1,2,20,23,0,3,4,3,0,1,20,6,0,0,0,5,0,2,4
2016-12-13,"Dismissed/Withdrawn/Etc",0,0,0,0,0,1,1,9,0,0,0,0,0,0,1,1,2,3,7,0,0,0,1,0,0,0,5,3,0,3,0,0,0,6,2,0,0,0,0,1,0,0,3
2016-12-13,"Diversion",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5,2,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,2,0,0,0,0,0,1
2016-12-13,"Exonerated/Won on Appeal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0
2016-12-13,"Guilty",0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,1,2,1,0,0,0,0,0,3
2016-12-13,"Guilty Plea/Nolo",0,0,0,1,0,3,2,4,0,1,0,2,1,0,2,4,0,1,3,0,3,0,2,0,0,2,18,8,0,3,0,0,1,1,0,0,0,0,1,0,0,0,5
2016-12-13,"Not Guilty/Acquittal",0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
2016-12-13,"Total",0,1,0,1,1,4,3,14,0,4,1,3,1,0,4,5,2,10,12,0,4,0,3,0,0,2,29,25,1,6,0,0,1,9,3,12,3,0,1,1,0,0,13
2016-12-14,"Dismissed/Withdrawn/Etc",0,0,0,1,0,0,6,9,0,4,0,0,0,0,0,2,0,1,2,1,0,0,0,0,0,0,4,5,0,2,1,0,0,0,3,0,0,0,0,0,0,0,3
2016-12-14,"Diversion",0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,4,0,0,1,1,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2016-12-14,"Exonerated/Won on Appeal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-14,"Guilty",0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,2,3,0,0,0,0,0,0,0
2016-12-14,"Guilty Plea/Nolo",0,0,1,1,0,3,0,3,0,0,0,0,0,0,0,0,0,3,2,3,1,3,0,0,0,1,15,11,0,1,2,0,1,0,5,0,0,0,0,0,0,0,1
2016-12-14,"Not Guilty/Acquittal",0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
2016-12-14,"Total",0,0,1,2,0,11,6,16,0,5,0,0,1,0,0,2,1,9,4,4,2,4,1,0,0,1,21,26,0,3,3,1,1,0,12,3,1,0,0,0,0,0,6
2016-12-15,"Dismissed/Withdrawn/Etc",0,0,0,1,1,0,2,16,0,2,0,1,0,0,1,6,0,2,4,1,0,1,1,0,0,0,4,3,0,1,0,0,0,4,1,1,0,0,0,1,0,0,2
2016-12-15,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0
2016-12-15,"Exonerated/Won on Appeal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-15,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2016-12-15,"Guilty Plea/Nolo",0,0,0,0,0,0,3,2,0,0,1,1,0,0,0,1,1,0,10,1,1,1,0,0,0,1,11,4,0,2,2,0,0,1,1,0,0,0,1,0,0,0,4
2016-12-15,"Not Guilty/Acquittal",0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-12-15,"Total",0,1,0,1,1,0,5,20,0,2,1,2,0,0,1,7,1,2,17,3,2,2,1,0,0,1,16,17,0,3,2,0,0,5,7,1,1,0,1,2,0,1,6
2016-12-16,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,2,13,0,5,0,0,0,0,3,3,1,3,6,1,2,0,0,0,0,1,2,4,0,0,2,0,0,0,6,0,0,0,0,3,0,0,3
2016-12-16,"Diversion",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,13,0,0,0,0,0,0,0,2
2016-12-16,"Exonerated/Won on Appeal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-16,"Guilty",1,0,0,0,0,0,2,2,0,2,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,1,5,5,0,1,0,0,0,0,1,2,0,0,0,0,0,0,1
2016-12-16,"Guilty Plea/Nolo",0,1,0,0,1,0,0,4,0,1,0,0,0,0,1,1,0,2,3,1,3,1,0,0,0,0,4,5,0,2,1,0,0,0,4,0,0,0,1,2,0,0,2
2016-12-16,"Not Guilty/Acquittal",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2016-12-16,"Total",1,1,0,0,1,0,4,24,0,8,0,0,0,0,5,5,1,6,12,2,7,1,1,0,0,2,15,17,0,3,3,0,0,1,25,2,0,0,1,5,0,0,8
